YEAR,RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
2019,SATLUJ,10022,"RIVER SUTLEJ AT PHILLAUR
U/S",PUNJAB,15.0,33.0,24.0,4.5,7.5,6.0,7.0,7.7,7.35,280.0,880.0,580.0,1.0,9.0,5.0,0.1,0.7,0.3999999999999999,110.0,1100.0,605.0,280.0,2200.0,1240.0
2019,SATLUJ,10023,"RIVER SUTLEJ AT PHAGWARA
U/S (CHAHERU BRIDGE)",PUNJAB,16.0,32.0,24.0,1.1,4.8,2.95,7.1,8.0,7.55,521.0,1060.0,790.5,4.0,12.0,8.0,0.5,2.5,1.5,680.0,2300.0,1490.0,1100.0,3300.0,2200.0
2019,SATLUJ,10024,RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL BRIDGE),PUNJAB,14.0,33.0,23.5,1.6,1.6,1.6,7.1,7.9,7.5,699.0,1326.0,1012.5,18.0,45.0,31.5,1.2,3.6,2.4,7000.0,49000.0,28000.0,14000.0,70000.0,42000.0
2019,SATLUJ,10025,"RIVER SUTLEJ AT JALANDHAR U/S (PEERU SHAH KA
DARGAH)",PUNJAB,14.0,33.0,23.5,,,,7.1,7.8,7.449999999999999,889.0,1410.0,1149.5,40.0,84.0,62.0,2.0,3.8,2.9,12000.0,79000.0,45500.0,35000.0,110000.0,72500.0
2019,SATLUJ,10026,RIVER SUTLEJ AT JALANDHAR D/S (MALSIAN BRIDGE),PUNJAB,13.0,32.0,22.5,,,,7.1,7.5,7.3,982.0,1680.0,1331.0,48.0,120.0,84.0,1.6,5.2,3.4000000000000004,17000.0,170000.0,93500.0,79000.0,280000.0,179500.0
2019,SATLUJ,10027,"RIVER SUTLEJ AT LUDHIANA
U/S",PUNJAB,16.0,26.0,21.0,7.2,8.7,7.949999999999999,7.2,8.3,7.75,214.0,394.0,304.0,1.0,2.0,1.5,0.4,6.1,3.25,140.0,1300.0,720.0,630.0,2600.0,1615.0
2019,SATLUJ,10028,"RIVER SUTLEJ AT LUDHIANA
D/S",PUNJAB,17.0,29.0,23.0,2.0,6.2,4.1,7.0,7.8,7.4,312.0,956.0,634.0,4.0,55.0,29.5,0.2,5.1,2.65,14000.0,220000.0,117000.0,22000.0,940000.0,481000.0
2019,SATLUJ,1017,"SUTLEJ AT 100M U/S OF
HEADWORKS, NANGAL",PUNJAB,13.0,20.0,16.5,8.8,9.8,9.3,7.1,8.4,7.75,177.0,242.0,209.5,1.0,1.0,1.0,0.39,5.02,2.705,17.0,93.0,55.0,84.0,390.0,237.0
2019,SATLUJ,1018,"SUTLEJ AT 100M D/S , NANGAL",PUNJAB,11.0,22.0,16.5,8.1,9.2,8.649999999999999,6.9,8.4,7.65,190.0,330.0,260.0,,,,0.79,2.69,1.74,26.0,330.0,178.0,140.0,1100.0,620.0
2019,SATLUJ,1293,"SUTLEJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,12.0,28.0,20.0,7.4,8.5,7.95,7.2,8.5,7.85,225.0,448.0,336.5,1.1,1.1,1.1,0.6,5.1,2.85,110.0,700.0,405.0,430.0,2100.0,1265.0
2019,SATLUJ,1019,"SUTLEJ AT U/S HEAD WORKS
ROPAR",PUNJAB,13.0,27.0,20.0,7.8,9.1,8.45,7.3,8.5,7.9,208.0,367.0,287.5,,,,0.48,5.02,2.75,79.0,780.0,429.5,280.0,1700.0,990.0
2019,SATLUJ,1690,"SUTLEJ AT U/S BUDHA NALLAH (UPPER), PUNJAB",PUNJAB,14.0,29.0,21.5,6.8,8.6,7.699999999999999,7.2,8.1,7.65,224.0,488.0,356.0,1.1,3.0,2.05,0.9,11.2,6.05,280.0,1700.0,990.0,920.0,4900.0,2910.0
2019,SATLUJ,1020,"SUTLEJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA",PUNJAB,17.0,30.0,23.5,1.2,5.8,3.5,7.0,7.9,7.45,316.0,1245.0,780.5,8.0,105.0,56.5,0.41,3.12,1.765,27000.0,1700000.0,863500.0,79000.0,3500000.0,1789500.0
2019,SATLUJ,1022,"SUTLEJ AT BRIDGE HARIKE,
AMRITSAR",PUNJAB,14.0,32.0,23.0,5.2,7.0,6.1,7.2,7.9,7.550000000000001,280.0,408.0,344.0,1.8,4.4,3.1,0.9,3.2,2.0500000000000003,200.0,7000.0,3600.0,3300.0,11000.0,7150.0
2019,SATLUJ,1021,"SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR ROAD,
JALANDHAR",PUNJAB,14.0,27.0,20.5,3.0,5.9,4.45,6.9,7.9,7.4,308.0,888.0,598.0,3.2,20.0,11.6,0.29,1.93,1.11,11000.0,93000.0,52000.0,17000.0,260000.0,138500.0
2019,SATLUJ,1381,"SUTLEJ AT D/S EAST BEIN, PUNJAB",PUNJAB,12.0,31.0,21.5,1.0,6.0,3.5,7.3,8.0,7.65,292.0,1230.0,761.0,3.4,22.0,12.7,1.0,2.5,1.75,200.0,22000.0,11100.0,3300.0,54000.0,28650.0
2019,SATLUJ,1691,"SUTLEJ AT U/S HUSSANIWALA
- H/W FEROZEPUR, PUNJAB",PUNJAB,10.0,34.0,22.0,6.6,9.0,7.8,7.0,8.3,7.65,202.0,296.0,249.0,1.1,1.2,1.15,0.2,1.4,0.7999999999999999,93.0,930.0,511.5,490.0,2400.0,1445.0
2019,SATLUJ,1692,"SUTLEJ AT D/S HUSSANIWALA-
H/W FEROZEPUR, PUNJAB",PUNJAB,12.0,34.0,23.0,6.4,8.9,7.65,7.1,8.3,7.7,205.0,315.0,260.0,1.2,1.8,1.5,0.2,4.3,2.25,61.0,920.0,490.5,220.0,2300.0,1260.0
2019,GANGA,1491,BHAGIRATHI AT GANGOTRI,UTTARAKHAND,,,,9.8,9.8,9.8,,,,,,,,,,,,,7.0,7.0,7.0,9.0,9.0,9.0
2019,GANGA,1485,"MANDAKINI B/C ALAKLNADA AT RUDRAPRAYAG,",UTTARAKHAND,17.0,18.0,17.5,9.4,9.8,9.6,7.8,7.9,7.85,,,,0.0,1.0,0.5,,,,1.8,2.0,1.9,1.8,2.0,1.9
2019,GANGA,1484,ALAKNANDA B/C MANDAKINI AT RUDRA PRAYAG,UTTARAKHAND,17.0,19.0,18.0,9.6,10.2,9.9,7.6,7.8,7.699999999999999,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
2019,GANGA,1486,ALAKNANDA A/C MANDAKINI AT RUDRAPRAYAG,UTTARAKHAND,16.0,18.0,17.0,9.2,10.2,9.7,7.7,7.8,7.75,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
2019,GANGA,1488,BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG,UTTARAKHAND,17.0,18.0,17.5,9.4,10.2,9.8,7.6,8.0,7.8,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
2019,GANGA,1487,ALAKNANDA B/C TO BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,17.0,19.0,18.0,9.2,10.0,9.6,7.6,7.9,7.75,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
2019,GANGA,1489,ALAKNANDA A/C WITH BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,17.0,19.0,18.0,9.6,10.0,9.8,7.8,8.0,7.9,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
2019,GANGA,20048,SWARG ASHRAM-1,UTTARAKHAND,19.0,21.0,20.0,9.2,10.2,9.7,7.9,8.1,8.0,105.0,292.0,198.5,1.0,1.0,1.0,,,,40.0,60.0,50.0,110.0,170.0,140.0
2019,GANGA,1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,16.0,20.0,18.0,9.8,11.8,10.8,7.4,8.2,7.8,114.0,125.0,119.5,1.0,1.0,1.0,,,,14.0,30.0,22.0,40.0,401.0,220.5
2019,GANGA,20049,LAKKAR GHAT- OXIDATION PONDS,UTTARAKHAND,19.0,28.0,23.5,8.8,10.2,9.5,7.8,8.4,8.1,,390.0,,1.0,1.0,1.0,,,,40.0,70.0,55.0,90.0,170.0,130.0
2019,GANGA,10147,RIVER GANGA D/S RISHIKESH,UTTARAKHAND,16.0,22.0,19.0,9.0,11.2,10.1,7.3,8.2,7.75,97.0,154.0,125.5,1.0,1.0,1.0,,,,26.0,40.0,33.0,50.0,90.0,70.0
2019,GANGA,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,
DEHRADUN",UTTARAKHAND,16.0,25.0,20.5,8.6,10.4,9.5,7.4,8.4,7.9,308.0,400.0,354.0,1.0,1.2,1.1,,,,50.0,130.0,90.0,110.0,280.0,195.0
2019,GANGA,10148,RIVER GANGA AT HAR KI PAURI GHAT,UTTARAKHAND,17.0,22.0,19.5,9.0,10.2,9.6,7.5,8.4,7.95,121.0,155.0,138.0,1.0,1.0,1.0,,,,26.0,50.0,38.0,40.0,110.0,75.0
2019,GANGA,1061,"GANGA AT HARIDWAR D/S, UPPER GANGA CANAL D/S
BALKUMARI MANDIR,",UTTARAKHAND,16.0,22.0,19.0,8.6,9.4,9.0,7.1,8.0,7.55,173.0,231.0,202.0,1.0,2.0,1.5,,,,70.0,220.0,145.0,130.0,350.0,240.0
2019,GANGA,2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,16.0,20.0,18.0,8.6,10.0,9.3,7.4,8.3,7.85,,143.0,,1.0,1.2,1.1,,,,40.0,90.0,65.0,110.0,170.0,140.0
2019,GANGA,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",UTTAR PRADESH,,,,7.5,9.7,8.6,7.4,7.7,7.550000000000001,62.0,253.0,157.5,1.3,1.8,1.55,,,,,,,,,
2019,GANGA,1062,GANGA AT GARHMUKTESHWAR,UTTAR PRADESH,16.5,26.0,21.25,7.5,10.5,9.0,6.8,7.7,7.25,155.0,266.0,210.5,0.9,2.8,1.85,0.33,0.82,0.575,220.0,1700.0,960.0,540.0,3500.0,2020.0
2019,GANGA,10149,GHARMUKTESHWAR,UTTAR PRADESH,16.0,26.0,21.0,7.3,11.5,9.4,6.5,7.6,7.05,163.0,256.0,209.5,0.6,2.1,1.35,0.25,0.85,0.55,110.0,1100.0,605.0,240.0,2800.0,1520.0
2019,GANGA,2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,15.0,30.0,22.5,7.0,10.4,8.7,6.9,7.5,7.2,210.0,232.0,221.0,1.1,2.8,1.95,0.32,0.62,0.47,110.0,280.0,195.0,170.0,550.0,360.0
2019,GANGA,2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,17.0,30.0,23.5,7.2,10.3,8.75,7.0,7.6,7.3,218.0,236.0,227.0,0.8,2.6,1.7000000000000002,0.34,0.53,0.435,170.0,430.0,300.0,240.0,920.0,580.0
2019,GANGA,1145,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,14.0,29.0,21.5,7.3,10.6,8.95,7.1,7.6,7.35,220.0,234.0,227.0,1.0,2.5,1.75,0.37,0.66,0.515,280.0,920.0,600.0,630.0,1600.0,1115.0
2019,GANGA,2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,16.0,25.0,20.5,9.7,10.5,10.1,7.0,8.0,7.5,118.0,789.0,453.5,0.9,2.5,1.7,0.55,0.62,0.585,170.0,270.0,220.0,250.0,460.0,355.0
2019,GANGA,10151,RIVER GANGA AT FARUKKABAD,UTTAR PRADESH,16.0,33.0,24.5,6.4,10.7,8.55,7.6,8.4,8.0,157.0,285.0,221.0,1.7,2.6,2.15,,,,1.8,1700.0,850.9,1700.0,2700.0,2200.0
2019,GANGA,1063,GANGA AT KANNAUJ U/S (RAJGHAT),UTTAR PRADESH,16.0,32.0,24.0,6.4,10.6,8.5,7.7,8.6,8.15,205.0,345.0,275.0,2.4,3.4,2.9,,,,1300.0,2700.0,2000.0,3300.0,4600.0,3950.0
2019,GANGA,1066,GANGA AT KANNAUJ D/S,UTTAR PRADESH,16.0,32.0,24.0,6.0,10.2,8.1,7.8,8.6,8.2,200.0,366.0,283.0,2.8,4.2,3.5,,,,1700.0,3300.0,2500.0,4000.0,5800.0,4900.0
2019,GANGA,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,16.0,32.0,24.0,6.1,10.6,8.35,7.9,8.8,8.350000000000001,203.0,350.0,276.5,2.3,4.4,3.35,,,,1400.0,3400.0,2400.0,3300.0,5800.0,4550.0
2019,GANGA,1067,"GANGA AT KANPUR U/S
(RANIGHAT)",UTTAR PRADESH,16.0,32.0,24.0,5.8,10.3,8.05,7.8,8.7,8.25,203.0,368.0,285.5,2.5,4.0,3.25,,,,1700.0,3400.0,2550.0,3900.0,5800.0,4850.0
2019,GANGA,10154,"RIVER GANGA AT BATHING
GHAT (BHARAOGHAT)",UTTAR PRADESH,16.0,32.0,24.0,5.7,10.4,8.05,7.8,8.7,8.25,206.0,362.0,284.0,2.4,3.8,3.1,,,,2000.0,3300.0,2650.0,3200.0,4900.0,4050.0
2019,GANGA,10155,RIVER GANGA AT D/S SHUKLAGANJ,UTTAR PRADESH,16.0,32.0,24.0,5.4,10.0,7.7,7.8,8.7,8.25,219.0,380.0,299.5,2.7,4.4,3.5500000000000003,,,,2000.0,4500.0,3250.0,4600.0,7000.0,5800.0
2019,GANGA,1068,GANGA AT KANPUR D/S (JAJMAU PUMPING STATION),UTTAR PRADESH,16.0,32.0,24.0,4.6,9.4,7.0,7.6,8.4,8.0,223.0,442.0,332.5,3.2,5.8,4.5,,,,17000.0,35000.0,26000.0,28000.0,63000.0,45500.0
2019,GANGA,10157,RIVER GANGA AT BATHING GHAT (JAJMAU BRIDGE),UTTAR PRADESH,16.0,32.0,24.0,5.6,9.6,7.6,7.7,8.5,8.1,219.0,392.0,305.5,2.8,5.4,4.1,,,,4300.0,25000.0,14650.0,7000.0,54000.0,30500.0
2019,GANGA,1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,17.0,27.0,22.0,7.0,10.6,8.8,7.9,8.7,8.3,201.0,458.0,329.5,2.8,4.1,3.45,0.78,0.86,0.8200000000000001,2500.0,3600.0,3050.0,3100.0,4100.0,3600.0
2019,GANGA,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,17.0,27.0,22.0,6.9,11.0,8.95,7.9,8.5,8.2,206.0,456.0,331.0,2.7,4.1,3.4,0.76,0.84,0.8,2400.0,3400.0,2900.0,3100.0,4000.0,3550.0
2019,GANGA,1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,22.3,32.5,27.4,7.3,12.2,9.75,7.6,8.4,8.0,154.0,261.0,207.5,2.1,3.2,2.6500000000000004,1.28,1.61,1.445,4300.0,14000.0,9150.0,9400.0,24000.0,16700.0
2019,GANGA,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,22.4,32.7,27.55,6.9,11.5,9.2,7.8,8.5,8.15,150.0,268.0,209.0,2.0,3.9,2.95,1.38,1.77,1.575,4600.0,14000.0,9300.0,11000.0,27000.0,19000.0
2019,GANGA,1049,GANGA AT ALLAHABAD D/S (SANGAM),UTTAR PRADESH,22.6,32.8,27.7,6.8,11.5,9.15,7.8,8.4,8.1,236.0,283.0,259.5,2.0,3.4,2.7,1.39,1.83,1.61,3300.0,13000.0,8150.0,8400.0,27000.0,17700.0
2019,GANGA,10158,"RIVER GANGA A/C TAMSA RIVER, SIRSA, SON BARSA",UTTAR PRADESH,22.7,32.8,27.75,7.0,11.7,9.35,7.7,8.2,7.949999999999999,246.0,276.0,261.0,1.8,2.9,2.35,1.35,1.69,1.52,3100.0,9400.0,6250.0,7000.0,22000.0,14500.0
2019,GANGA,2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,19.0,29.5,24.25,7.2,9.2,8.2,8.2,8.4,8.3,352.0,468.0,410.0,2.1,3.2,2.6500000000000004,0.48,0.9,0.69,800.0,1300.0,1050.0,1300.0,2700.0,2000.0
2019,GANGA,2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,19.0,29.8,24.4,6.7,8.4,7.550000000000001,8.1,8.6,8.35,364.0,496.0,430.0,3.3,3.9,3.6,0.84,1.3,1.07,7000.0,11000.0,9000.0,13000.0,22000.0,17500.0
2019,GANGA,10153,RIVER GNAGA TA CHUNAR,UTTAR PRADESH,19.0,29.5,24.25,6.9,8.8,7.85,2.2,8.5,5.35,360.0,488.0,424.0,2.9,3.8,3.35,0.77,1.12,0.945,5000.0,8000.0,6500.0,8000.0,14000.0,11000.0
2019,GANGA,1070,GANGA AT VARANASI U/S (ASSIGHAT),UTTAR PRADESH,20.0,31.5,25.75,7.2,10.0,8.6,8.1,8.4,8.25,364.0,512.0,438.0,1.7,3.3,2.5,0.12,0.24,0.18,500.0,1700.0,1100.0,1100.0,3400.0,2250.0
2019,GANGA,1071,"GANGA AT VARANASI D/S
(MALVIYA BRIDGE)",UTTAR PRADESH,20.0,31.5,25.75,6.5,7.9,7.2,7.9,8.7,8.3,392.0,528.0,460.0,3.4,4.2,3.8,0.15,0.4,0.275,11000.0,23000.0,17000.0,17000.0,43000.0,30000.0
2019,GANGA,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",UTTAR PRADESH,20.5,32.5,26.5,6.8,9.0,7.9,8.2,8.6,8.399999999999999,370.0,524.0,447.0,3.0,3.8,3.4,0.15,0.31,0.2299999999999999,5000.0,11000.0,8000.0,8000.0,17000.0,12500.0
2019,GANGA,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),UTTAR PRADESH,16.0,32.0,24.0,5.6,10.1,7.85,7.7,8.6,8.15,236.0,384.0,310.0,2.6,4.6,3.6,,,,2300.0,5400.0,3850.0,4600.0,13000.0,8800.0
2019,GANGA,1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,20.5,32.0,26.25,6.5,7.8,7.15,8.1,8.7,8.399999999999999,388.0,535.0,461.5,3.3,4.3,3.8,0.19,0.38,0.285,11000.0,17000.0,14000.0,21000.0,31000.0,26000.0
2019,GANGA,1074,GANGA AT BUXAR,BIHAR,17.0,35.0,26.0,6.8,10.2,8.5,7.0,9.0,8.0,250.0,512.0,381.0,1.4,2.8,2.1,0.02,0.37,0.195,450.0,28000.0,14225.0,2300.0,160000.0,81150.0
2019,GANGA,10113,"RIVER GANGA AT U/S JAIL GHAT, BUXAR",BIHAR,17.0,37.0,27.0,6.0,8.6,7.3,7.1,8.6,7.85,253.0,508.0,380.5,1.5,2.7,2.1,0.03,0.46,0.245,2100.0,28000.0,15050.0,8400.0,160000.0,84200.0
2019,GANGA,2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,17.0,36.0,26.5,6.0,8.3,7.15,7.5,8.7,8.1,257.0,523.0,390.0,1.9,2.8,2.35,0.02,0.54,0.28,1100.0,17000.0,9050.0,9400.0,35000.0,22200.0
2019,GANGA,3113,GANGA AT D/S BUXAR NEAR ROAD BRIDGE,BIHAR,16.0,34.0,25.0,6.3,8.5,7.4,7.2,8.8,8.0,248.0,629.0,438.5,1.5,2.7,2.1,0.02,0.51,0.265,170.0,17000.0,8585.0,1600.0,54000.0,27800.0
2019,GANGA,10131,RIVE GANGA AT U/S BARAHPUR BINDTOLI,BIHAR,19.0,32.0,25.5,6.2,9.3,7.75,7.5,8.8,8.15,236.0,411.0,323.5,1.3,2.2,1.75,0.14,0.73,0.435,1700.0,17000.0,9350.0,11000.0,92000.0,51500.0
2019,GANGA,10162,"GANGA AT ARA-CHHAPRA ROAD BRIDGE (KOILWER
BANURA- CHHAPRA ROAD)",BIHAR,18.0,35.0,26.5,5.7,9.8,7.75,7.3,8.3,7.800000000000001,250.0,505.0,377.5,1.4,2.0,1.7,0.02,0.36,0.19,1300.0,3900.0,2600.0,3300.0,35000.0,19150.0
2019,GANGA,2564,"GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ,
CHAPRA",BIHAR,17.0,33.0,25.0,7.3,9.8,8.55,7.3,8.1,7.699999999999999,237.0,457.0,347.0,1.4,2.5,1.95,0.1,0.21,0.155,1400.0,4000.0,2700.0,2600.0,28000.0,15300.0
2019,GANGA,10114,"RIVER GANGA TA MAA AMBIKA ASTHAN, AAMI,
SARAN",BIHAR,17.0,32.0,24.5,7.2,9.7,8.45,7.2,8.0,7.6,16.0,462.0,239.0,1.7,2.2,1.95,0.12,0.62,0.37,450.0,22000.0,11225.0,14000.0,43000.0,28500.0
2019,GANGA,3114,"GANGA NEAR DANAPUR (NEAR PIPA PUL) ,PATNA",BIHAR,19.0,33.0,26.0,6.7,9.4,8.05,7.4,8.5,7.95,283.0,563.0,423.0,1.3,2.4,1.85,0.01,0.86,0.435,780.0,14000.0,7390.0,3100.0,28000.0,15550.0
2019,GANGA,1077,"GANGA AT KURJI, PATNA U/S",BIHAR,18.0,33.0,25.5,6.3,9.0,7.65,7.4,8.5,7.95,257.0,563.0,410.0,1.3,2.0,1.65,0.03,1.0,0.515,2100.0,11000.0,6550.0,2600.0,35000.0,18800.0
2019,GANGA,2552,"GANGA AT GANDHIGHAT, NIT
AT PATNA",BIHAR,19.0,33.0,26.0,6.5,8.8,7.65,7.7,8.3,8.0,265.0,467.0,366.0,1.8,2.9,2.35,0.03,0.58,0.305,1400.0,26000.0,13700.0,11000.0,35000.0,23000.0
2019,GANGA,10115,"RIVER GANGA TA GULABI GHAT, PATNA",BIHAR,19.0,34.0,26.5,5.6,8.5,7.05,7.4,8.4,7.9,263.0,465.0,364.0,1.8,2.8,2.3,0.03,0.82,0.425,1400.0,22000.0,11700.0,6800.0,92000.0,49400.0
2019,GANGA,1079,"GANGA AT PATNA D/S
(GANGA BRIDGE), GAIGHAT",BIHAR,19.0,34.0,26.5,6.3,8.8,7.550000000000001,7.7,8.6,8.15,250.0,479.0,364.5,1.7,2.6,2.15,0.11,1.0,0.555,1100.0,28000.0,14550.0,11000.0,160000.0,85500.0
2019,GANGA,3122,"GANGA AT MALSALAMI,
PATNA",BIHAR,18.0,33.0,25.5,7.0,9.5,8.25,7.3,8.5,7.9,247.0,458.0,352.5,1.5,2.6,2.05,0.02,0.8,0.41,1100.0,11000.0,6050.0,4000.0,24000.0,14000.0
2019,GANGA,4297,"KACHCHI-DARGAH-BIDUPUR ROAD BRIDGE, PATNA",BIHAR,18.0,34.0,26.0,6.6,9.8,8.2,6.6,8.5,7.55,262.0,456.0,359.0,1.2,2.1,1.65,0.02,0.78,0.4,1100.0,11000.0,6050.0,5500.0,28000.0,16750.0
2019,GANGA,10122,"RIVER GANGA AT TRIVENI GHAT, PATNA",BIHAR,17.0,33.0,25.0,6.1,9.5,7.8,7.7,8.4,8.05,245.0,454.0,349.5,1.4,2.7,2.05,0.03,0.64,0.335,1400.0,21000.0,11200.0,3300.0,28000.0,15650.0
2019,GANGA,2553,"GANGA AT KEWALA GHAT,FATUHA, PATNA",BIHAR,17.0,34.0,25.5,6.2,8.5,7.35,7.5,8.2,7.85,252.0,467.0,359.5,1.8,2.9,2.35,0.02,1.83,0.925,1100.0,22000.0,11550.0,3800.0,92000.0,47900.0
2019,GANGA,4301,"BAKHTIYARPUR-TAJPUR BRIDGE ON GANGA,
ATHMALGOLA, PATNA",BIHAR,18.0,33.0,25.5,5.8,9.4,7.6,7.4,8.6,8.0,246.0,514.0,380.0,1.3,2.2,1.75,0.09,0.61,0.35,1700.0,17000.0,9350.0,3100.0,54000.0,28550.0
2019,GANGA,3115,GANGA RIVER AT BARH,BIHAR,19.0,33.0,26.0,6.1,9.8,7.95,7.5,9.9,8.7,238.0,462.0,350.0,1.3,2.2,1.75,0.03,0.62,0.325,1300.0,22000.0,11650.0,7000.0,54000.0,30500.0
2019,GANGA,10130,"RIVER GANGA AT D/S
NAWADGHAT, BARH, PATNA",BIHAR,18.0,32.0,25.0,6.0,9.6,7.8,7.5,8.9,8.2,240.0,475.0,357.5,1.1,2.3,1.7,0.1,0.58,0.3399999999999999,1400.0,17000.0,9200.0,3900.0,160000.0,81950.0
2019,GANGA,1817,"GANGA AT MOKAMA (U/S),
MAHADEO ASTHAN, PATNA",BIHAR,18.0,33.0,25.5,6.1,9.4,7.75,7.4,8.8,8.100000000000001,237.0,452.0,344.5,1.1,2.6,1.85,0.14,0.9,0.52,1100.0,13000.0,7050.0,1400.0,54000.0,27700.0
2019,GANGA,1815,GANGA AT MOKAMA (D/S),BIHAR,19.0,33.0,26.0,6.3,8.0,7.15,7.2,8.5,7.85,208.0,425.0,316.5,1.6,2.6,2.1,0.06,0.54,0.3,680.0,17000.0,8840.0,14000.0,35000.0,24500.0
2019,GANGA,3123,"GANGA RIVER AT BARAHIYA, NEPALITOLA, MARANCHI,
;LAKSHISARAI",BIHAR,21.0,35.0,28.0,6.1,9.2,7.649999999999999,7.6,8.7,8.149999999999999,239.0,452.0,345.5,1.1,2.3,1.7,0.11,1.17,0.64,1100.0,14000.0,7550.0,11000.0,35000.0,23000.0
2019,GANGA,3116,"GANGA AT U/S MUNGER (NEAR INTAKE WELL ON
GANGA)",BIHAR,20.0,32.0,26.0,6.0,9.7,7.85,7.6,8.6,8.1,232.0,440.0,336.0,1.1,2.5,1.8,0.03,0.85,0.44,1100.0,17000.0,9050.0,11000.0,160000.0,85500.0
2019,GANGA,1818,GANGA AT MUNGER,BIHAR,21.0,32.0,26.5,5.8,9.6,7.699999999999999,7.6,8.5,8.05,234.0,436.0,335.0,1.5,2.5,2.0,0.05,0.6,0.325,1100.0,28000.0,14550.0,14000.0,160000.0,87000.0
2019,GANGA,3117,"GANGA AT U/S SULTANGANJ,
BHAGALPUR",BIHAR,18.0,32.0,25.0,6.1,9.5,7.8,7.4,8.7,8.05,242.0,427.0,334.5,1.5,2.3,1.9,0.07,0.5,0.285,1700.0,17000.0,9350.0,9300.0,92000.0,50650.0
2019,GANGA,4398,"GANGA RIVER AT WATER
INTAKE POINT, BHAGALPUR",BIHAR,18.0,34.0,26.0,6.1,8.7,7.399999999999999,7.5,9.1,8.3,239.0,512.0,375.5,1.3,2.8,2.05,0.05,1.06,0.555,1200.0,22000.0,11600.0,4100.0,92000.0,48050.0
2019,GANGA,2554,"GANGA AT SULTANGANJ,
BHAGALPUR",BIHAR,18.0,32.0,25.0,6.2,9.4,7.800000000000001,7.3,8.6,7.949999999999999,234.0,408.0,321.0,1.3,2.6,1.95,0.04,0.56,0.3,780.0,28000.0,14390.0,3900.0,160000.0,81950.0
2019,GANGA,10138,"RIVER GANGA AT
CHAMPANAGAR, BHAGALPUR",BIHAR,17.0,35.0,26.0,6.5,9.7,8.1,7.0,8.6,7.8,241.0,519.0,380.0,1.5,2.6,2.05,0.06,0.65,0.355,200.0,28000.0,14100.0,2700.0,160000.0,81350.0
2019,GANGA,1819,GANGA AT BHAGALPUR,BIHAR,18.0,32.0,25.0,6.1,8.6,7.35,7.6,8.3,7.95,224.0,505.0,364.5,1.4,2.5,1.95,0.01,0.91,0.46,780.0,17000.0,8890.0,6800.0,92000.0,49400.0
2019,GANGA,3118,"GANGA AT U/S BHAGALPUR
NEAR BARARIGHAT",BIHAR,13.0,34.0,23.5,6.0,8.5,7.25,7.6,8.6,8.1,244.0,500.0,372.0,1.9,2.7,2.3,0.01,0.52,0.265,930.0,35000.0,17965.0,11000.0,160000.0,85500.0
